dataset_label,department_label,chunk_id,course_code,title,section,chunk_index,text,source_file
maths,maths,1,MATH 1P40,and,,1,"Dataset: maths Course: MATH 1P40 - and Description: 1P66 is required, completion of both is recommended. 3. For students interested in pursuing graduate studies in mathematics,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,2,MATH 2P04,",",,1,"Dataset: maths Course: MATH 2P04 - , Description: 3P03 , and either",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,3,MATH 3P04,or,,1,Dataset: maths Course: MATH 3P04 - or Description: 3P06 are recommended in Years 2 and 3;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,4,MATH 4F90,is recommended in Year 4.,,1,Dataset: maths Course: MATH 4F90 - is recommended in Year 4. Description: 4. Students intending to pursue graduate studies in Applied Mathematics will find it essential to have completed,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,5,MATH 3P51,",",,1,"Dataset: maths Course: MATH 3P51 - , Description: 3P52 , 3P96 and",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,6,MATH 4F90,.,,1,Dataset: maths Course: MATH 4F90 - . Description: 5. Students intending to pursue graduate studies in Pure Mathematics will find it essential to have completed at least,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,7,MATH 3P97,and,,1,"Dataset: maths Course: MATH 3P97 - and Description: 4P03 , or",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,8,MATH 4P11,and,,1,Dataset: maths Course: MATH 4P11 - and Description: 4P13 . 6.,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,9,MATH 2P04,", and either",,1,"Dataset: maths Course: MATH 2P04 - , and either",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,10,MATH 2P75,or,,1,Dataset: maths Course: MATH 2P75 - or Description: 2P92 are recommended in Year 2.,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,11,MATH 3P03,",",,1,"Dataset: maths Course: MATH 3P03 - , Description: 3P08 , 3P12 and",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,12,MATH 3P60,or,,1,Dataset: maths Course: MATH 3P60 - or Description: 3P75 are recommended in Year 3.,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,13,MATH 4P71,is recommended in Year 4.,,1,Dataset: maths Course: MATH 4P71 - is recommended in Year 4. Description: 7.,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,14,STAT 2P98,does not carry major credit for the BSc (Honours) or (Pass) degree.,,1,"Dataset: maths Course: STAT 2P98 - does not carry major credit for the BSc (Honours) or (Pass) degree. Description: 8. In 20 credit degree programs a maximum of eight credits may be numbered 1 (alpha) 00 to 1 (alpha) 99; at least three credits must be numbered 2 (alpha) 90 or above; at least three credits must be numbered 3 (alpha) 90 or above; and the remaining credits must be numbered 2 (alpha) 00 or above. In 15 credit degree programs a maximum of eight credits may be numbered 1 (alpha) 00 to 1 (alpha) 99; at least three credits must be numbered 2 (alpha) 90 or above; and the remaining credits must be numbered 2 (alpha) 00 or above. In some circumstances, in order to meet university degree and program requirements, more than 15 or 20 credits may be taken. Mathematics and Statistics Honours Program Year 1 MATH 1P01, 1P02 and 1P11",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,15,MATH 1P40,or,,1,Dataset: maths Course: MATH 1P40 - or Description: 1P66 three elective credits (see program notes 1 and 2 ) Year 2,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,16,MATH 2P03,and,,1,Dataset: maths Course: MATH 2P03 - and Description: 2P12,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,17,STAT 2P81,and,,1,Dataset: maths Course: STAT 2P81 - and Description: 2P82,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,18,MATH 2P08,or,,1,"Dataset: maths Course: MATH 2P08 - or Description: 2P40 one-half MATH or STAT credit numbered 2 (alpha) 00 or above the Humanities context credit, Sciences context credit or Social Sciences context credit not taken in year 1 one elective credit (see program note 3 ) Year 3 One of",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,19,MATH 3P03,",",,1,"Dataset: maths Course: MATH 3P03 - , Description: 3P12 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,20,STAT 3P81,",",,1,"Dataset: maths Course: STAT 3P81 - , Description: 3P82 one of",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,21,MATH 2P92,",",,1,"Dataset: maths Course: MATH 2P92 - , Description: 2P94 , 3P40 , 3P41 , 3P51 , 3P52 , 3P96 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,22,STAT 3P81,",",,1,"Dataset: maths Course: STAT 3P81 - , Description: 3P82 three MATH or STAT credits numbered 2 (alpha)90 or above (see program note 3 ) one elective credit (see program note 3 ) Year 4 One MATH or STAT credit numbered 2 (alpha) 00 or above three MATH or STAT credits numbered 3 (alpha) 90 or above (see program note 3 ) one elective credit Accelerated Mathematics Studies Stream Year 1 MATH 1P01, 1P02, 1P11, 2P03 and 2P12",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,23,MATH 1P40,or,,1,Dataset: maths Course: MATH 1P40 - or Description: 1P66,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,24,MATH 2P08,or,,1,"Dataset: maths Course: MATH 2P08 - or Description: 2P40 one and one-half MATH or STAT credits numbered 1 (alpha) 00 or above (see program notes 1 , 2 and 8 ) two elective credits (see program note 1 ) Year 2",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,25,STAT 2P81,and,,1,Dataset: maths Course: STAT 2P81 - and Description: 2P82 one of,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,26,MATH 2P92,",",,1,"Dataset: maths Course: MATH 2P92 - , Description: 3P23 , 3P40 , 3P41 , 3P51 , 3P52 , 3P96 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,27,STAT 3P82,one of,,1,Dataset: maths Course: STAT 3P82 - one of,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,28,MATH 3P03,",",,1,"Dataset: maths Course: MATH 3P03 - , Description: 3P12 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,29,STAT 3P81,",",,1,"Dataset: maths Course: STAT 3P81 - , Description: 3P82 two MATH or STAT credits numbered 2 (alpha) 90 or above (see program notes 3 , 4, 5 and 8) two elective credits (see program note 1 ) Year 3 MATH or",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,30,STAT 4F90,five MATH or,,1,"Dataset: maths Course: STAT 4F90 - five MATH or Description: STAT credits numbered 3 (alpha) 00 or above (see program notes 3 , 4, 5 and 8) one elective credit Mathematics Co-op (Honours only) Year 1 MATH 1P01, 1P02, 1P11 and 1P40 three elective credits (see program note 1 ) Year 2",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,31,MATH 2P03,",",,1,"Dataset: maths Course: MATH 2P03 - , Description: 2P08 , 2P12 , 2P40 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,32,STAT 2P81,and,,1,"Dataset: maths Course: STAT 2P81 - and Description: 2P82 SCIE 0N90 the Humanities context credit, Sciences context credit or Social Sciences context credit not taken in year 1 one elective credit Spring/Summer Sessions:",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,33,MATH 0N01,and,,1,Dataset: maths Course: MATH 0N01 - and Description: 2C01 Year 3 Fall Term:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,34,MATH 3P12,STAT 3P81,,1,Dataset: maths Course: MATH 3P12 - STAT 3P81 Description: or 3P82 one MATH or STAT credit numbered 3 (alpha) 00 or above one-half elective credit Winter Term:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,35,MATH 0N02,and,,1,Dataset: maths Course: MATH 0N02 - and Description: 2C02 Year 4,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,36,MATH 3P40,STAT 3P81,,1,Dataset: maths Course: MATH 3P40 - STAT 3P81 Description: or 3P82 one credit from,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,37,MATH 3P04,",",,1,"Dataset: maths Course: MATH 3P04 - , Description: 4P06 , 4P09 , 4P13 , 4P92 , 4P94 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,38,STAT 3P85,",",,1,"Dataset: maths Course: STAT 3P85 - , Description: 3P86 , 4P84 one credit from",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,39,MATH 4P09,",",,1,"Dataset: maths Course: MATH 4P09 - , Description: 4P11 , 4P92 , 4P94 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,40,STAT 4P84,one MATH or,,1,Dataset: maths Course: STAT 4P84 - one MATH or Description: STAT credit numbered 3 (alpha) 00 or above one elective credit Spring/Summer Sessions:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,41,MATH 0N03,and,,1,"Dataset: maths Course: MATH 0N03 - and Description: 2C03 Year 5 Fall Term: One and one-half MATH or STAT credits numbered 4 (alpha) 00 or above one elective credit Statistics Co-op (Honours only) Year 1 MATH 1P01, 1P02, 1P11 and 1P40 three elective credits (see program note 1 ) Year 2",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,42,MATH 2P03,",",,1,"Dataset: maths Course: MATH 2P03 - , Description: 2P08 , 2P12 , 2P40 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,43,STAT 2P81,and,,1,"Dataset: maths Course: STAT 2P81 - and Description: 2P82 the Humanities context credit, Sciences context credit or Social Sciences context credit not taken in year 1 one elective credit (see program note 6 ) Year 3",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,44,STAT 3P81,",",,1,"Dataset: maths Course: STAT 3P81 - , Description: 3P82 , 3P85 and 3P86 one MATH or STAT credit numbered 3( alpha )00 or above (see program note 6 ) SCIE 0N90 two elective credits (see program note 6 ) Spring/Summer Sessions:",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,45,MATH 0N01,and,,1,Dataset: maths Course: MATH 0N01 - and Description: 2C01 Year 4 Fall Term:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,46,MATH 0N02,and,,1,Dataset: maths Course: MATH 0N02 - and Description: 2C02 Winter Term:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,47,STAT 4P82,STAT 4P84,,1,Dataset: maths Course: STAT 4P82 - STAT 4P84 Description: or 4P85 one-half MATH or STAT credit (see program notes 6 and 8 ) one elective credit (see program notes 6 and 8 ) Spring/Summer Sessions:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,48,MATH 0N03,and,,1,Dataset: maths Course: MATH 0N03 - and Description: 2C03 Year 5 Fall Term:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,49,STAT 4P81,STAT 4P84,,1,"Dataset: maths Course: STAT 4P81 - STAT 4P84 Description: or 4P85 one-half MATH or STAT credit one MATH or STAT credit numbered 3 (alpha) 90 or above Mathematics Pass Program Year 1 MATH 1P01, 1P02 and 1P11",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,50,MATH 1P40,or,,1,Dataset: maths Course: MATH 1P40 - or Description: 1P66 three elective credits (see program note 1 ) Year 2,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,51,MATH 2P03,one credit from,,1,Dataset: maths Course: MATH 2P03 - one credit from,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,52,MATH 2P08,",",,1,"Dataset: maths Course: MATH 2P08 - , Description: 2P12 , 2P40 , 2P91 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,53,STAT 2P81,and,,1,"Dataset: maths Course: STAT 2P81 - and Description: 2P82 one-half MATH or STAT credit numbered 2 (alpha) 00 or above the Humanities context credit, Sciences context credit or Social Sciences context credit not taken in year 1 two elective credits Year 3 Three MATH or STAT credits numbered 3 (alpha) 00 or above (see program note 3 ) two elective credits Combined Major Program Combined major programs have been developed by the Department of Mathematics and Statistics in co-operation with each of these departments: Biological Sciences , Chemistry , Computer Science , Economics and Physics . Program requirements are listed in the calendar sections of the co-major discipline. Students may take a combined major in Mathematics and a second discipline. For requirements in the other discipline, the student should consult the relevant department/centre.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,54,STAT 2P81,and,,2,"It should be noted that not all departments/centres provide a combined major option. Mathematics and Computer Science Co-op (Honours only) Students admitted to the Mathematics and Computer Science Co-op program must follow an approved program pattern. The most common pattern is listed below. For other approved patterns, consult the Co-op Office. Year 1 MATH 1P01, 1P02, 1P11, 1P40, 1P66 and 1P67 COSC 1P02 and 1P03 one Humanities context credit Year 2 Fall Term:",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,55,MATH 2P03,STAT 2P81,,1,"Dataset: maths Course: MATH 2P03 - STAT 2P81 Description: COSC 1P50 , 2P03 and 2P12 SCIE 0N90 Winter Term:",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,56,MATH 0N01,and,,1,Dataset: maths Course: MATH 0N01 - and Description: 2C01 Spring/Summer Sessions: COSC 2P13 and 3P32 one Social Sciences context credit one-half elective credit Year 3 Fall term,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,57,MATH 0N02,and,,1,Dataset: maths Course: MATH 0N02 - and Description: 2C02 Winter Term,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,58,MATH 2P12,or,,1,Dataset: maths Course: MATH 2P12 - or Description: 2P92 COSC 2P05 one-half COSC credit (see program note 8 ) one elective credit Spring/Summer Sessions:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,59,MATH 0N03,and,,1,Dataset: maths Course: MATH 0N03 - and Description: 2C03 Year 4,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,60,MATH 2P40,",",,1,"Dataset: maths Course: MATH 2P40 - , Description: 3P60 , and 4P61",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,61,STAT 2P82,COSC 3P03,,1,"Dataset: maths Course: STAT 2P82 - COSC 3P03 Description: , 4P01 and 4P02 one-half MATH credit one COSC credit (see program note 8 ) Year 5 Fall Term: One MATH or STAT credit (see program note 8 ) one COSC credit (see program note 8 ) one-half elective credit (see program note 8 ) Programs and Courses for Future Teachers The Department of Mathematics and Statistics has identified courses that are particularly appropriate for students preparing to become teachers at either the elementary or secondary levels. Students should consult the Chair in the selection of courses. Elementary Three credits for a teachable subject at the Junior/Intermediate level. For example:",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,62,MATH 1P11,or,,1,"Dataset: maths Course: MATH 1P11 - or Description: 1P12 , 1P66 , 2P90 , and",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,63,STAT 1P50,or,,1,"Dataset: maths Course: STAT 1P50 - or Description: 1P98 , and two courses among",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,64,MATH 1P05,or,,1,"Dataset: maths Course: MATH 1P05 - or Description: 1P97 , 1P40 , 2P75 , 2P92 , 3P23 , or 3P91 . Secondary For Mathematics as the first teachable subject (a minimum of five credits). An Honours degree in Mathematics is recommended. For Mathematics as the second teachable subject, a minimum of three credits. For example: MATH 1P01, 1P05 or 1P97,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,65,MATH 1P11,or,,1,"Dataset: maths Course: MATH 1P11 - or Description: 1P12 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,66,MATH 2P90,and one MATH or,,1,Dataset: maths Course: MATH 2P90 - and one MATH or Description: STAT credit from,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,67,MATH 1P02,or,,1,"Dataset: maths Course: MATH 1P02 - or Description: 1P06 , 1P40 , 2P75 , 2P92 or 2P94 , 3P23 , 3P91 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,68,STAT 1P50,.,,1,"Dataset: maths Course: STAT 1P50 - . Description: Concurrent BSc/BEd The Department of Mathematics and Statistics and the Faculty of Education co-operate in offering two Concurrent BSc (Honours)/BEd programs. The Mathematics BSc (Honours)/BEd programs combines the BSc Honours program or BSc Integrated Studies Honours program with the teacher education program for students interested in teaching at the Intermediate/Senior level (grades 7-12) and at the Junior/Intermediate level (grades 4-10). Refer to the Education - Concurrent BSc (Honours)/BEd (Intermediate/Senior) or Education - Concurrent BSc Integrated Studies (Honours)/BEd (Junior/Intermediate) program listings for further information. Concentration Program Concentrations in Mathematics and Statistics Notes: Students in the Mathematics Co-op (Honours only) program can choose any of the concentrations in Applied Mathematics,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,69,STAT 1P50,.,,2,"Mathematics Education, Mathematics Integrated with Computers and Applications (MICA), or Pure Mathematics. Concentration in Applied Mathematics The Concentration in Applied Mathematics program is designed for students who want a solid foundation in mathematics, statistics and computing along with exposure to modern topics like mathematics of networks, dynamical systems, cryptography, soliton theory, and mathematical physics. Graduates of this program will be able to pursue a variety of jobs in industries such as energy, aerospace and telecommunications, health/medical technology, mathematical software, and also will be well prepared to undertake graduate studies in applied mathematics or computational science or mathematical physics.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,70,STAT 1P50,.,,3,Students may earn a Concentration in Applied Mathematics by successfully completing the following courses as part of the academic work leading to a BSc (Honours) in Mathematics and Statistics: One and one-half credits from,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,71,MATH 1P40,",",,1,"Dataset: maths Course: MATH 1P40 - , Description: 1P66 , 2P04 , 2P08 one-half credit from",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,72,MATH 2P91,",",,1,"Dataset: maths Course: MATH 2P91 - , Description: 2P92 , 2P94 two credits from f",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,73,MATH 3P03,",",,1,"Dataset: maths Course: MATH 3P03 - , Description: 3P04 , 3P06 , 3P09 , 3P60 , 3P72 , 3P75 , 3P97 , 3P98 one-half credit from",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,74,MATH 3P51,",",,1,"Dataset: maths Course: MATH 3P51 - , Description: 3P52 , 3P96 three and one-half credits from",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,75,MATH 3P95,",",,1,"Dataset: maths Course: MATH 3P95 - , Description: 3P94 , 3P95 , 4P03 , 4P06 , 4P09 4P11 or 4P13 , 4P71 , 4P92 , 4P94 Concentration in Mathematics Education The Concentration in Mathematics Education program is for the modern teacher who wants to harness the technology that is transforming the teaching and learning of mathematics in the twenty-first century. Graduates of this program will answer the Ontario government's call for mathematics educators who are experts in teaching with a variety of technological tools. Future teachers will obtain a strong background in traditional mathematics such as calculus, algebra and geometry, and also will study the historical and contemporary contributions of mathematics to civilization. In addition, students will learn how technology can be used to create interactive learning environments, to model the real world, and to visualize information.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,76,MATH 3P95,",",,2,This unique program provides several courses designed specifically for future mathematics teachers. Students may earn a Concentration in Mathematics Education by successfully completing the following courses as part of the academic work leading to a BSc (Honours) in Mathematics and Statistics:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,77,MATH 1P40,",",,1,"Dataset: maths Course: MATH 1P40 - , Description: 2P03 , 2P12 , 2P40 , 2P90 , 3P12 , 3P23 , 3P41 , 3P91 , 4P23 and 4P96",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,78,MATH 2P92,or,,1,"Dataset: maths Course: MATH 2P92 - or Description: 2P94 Concentration in Mathematics Integrated with Computers and Applications (MICA) The Concentration in Mathematics Integrated with Computers and Applications (MICA) program, focusing on technology, is ideal for students desiring careers in the application of mathematics to science, industry and finance. Graduates of this program have gone on to obtain Masters degrees in areas such as finance and computational mathematics. Students receive a solid grounding in mathematical theory and also learn how to use computer and information technology to apply and present what they have learned. The core of the MICA program consists of",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,79,MATH 1P40,",",,1,"Dataset: maths Course: MATH 1P40 - , Description: 2P40 and 3P40 in which students confront real world problems requiring them to create mathematical models and run computer simulations. In solving such problems, students are encouraged to develop their own strategies for using the best combination of mathematics and computing. Students may earn a Concentration in Mathematics Integrated with Computers and Applications by successfully completing the following courses as part of the academic work leading to a BSc (Honours) in Mathematics and Statistics:",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,80,MATH 1P40,",",,1,"Dataset: maths Course: MATH 1P40 - , Description: 2P08 , 2P40 , 3P40 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,81,STAT 3P81,and,,1,Dataset: maths Course: STAT 3P81 - and Description: 3P82,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,82,MATH 4F90,or,,1,Dataset: maths Course: MATH 4F90 - or,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,83,STAT 4F90,one and one-half credits from,,1,Dataset: maths Course: STAT 4F90 - one and one-half credits from,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,84,MATH 2P94,",",,1,"Dataset: maths Course: MATH 2P94 - , Description: 3P08 , 3P09 , 3P51 , 3P72 , 3P75 , 3P96 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,85,STAT 3P85,MATH 3P03,,1,Dataset: maths Course: STAT 3P85 - MATH 3P03 Description: or 3P12,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,86,MATH 3P52,or,,1,Dataset: maths Course: MATH 3P52 - or,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,87,MATH 3P60,Concentration in Pure Mathematics,,1,"Dataset: maths Course: MATH 3P60 - Concentration in Pure Mathematics Description: The Concentration in Pure Mathematics program provides students with breadth and depth of knowledge of concepts, methodologies, techniques and aptitudes needed to become a professional mathematician. In addition to the core courses required by all concentrations, it includes advanced courses in central areas of algebra and analysis, as well as choice of electives in mathematical specialties of particular interest to the students. Suited for those who intend to pursue further studies in pure or applied mathematics as it includes foundational courses commonly required for admission to graduate programs in the mathematical sciences. Also serves those joining the work force through the development of logical reasoning, computational preferences, analytical and problem-solving skills and creative thinking.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,88,MATH 3P60,Concentration in Pure Mathematics,,2,Students may earn a Concentration in Pure Mathematics by successfully completing the following courses as part of the academic work leading to a BSc (Honours) in Mathematics and Statistics:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,89,MATH 1P66,",",,1,"Dataset: maths Course: MATH 1P66 - , Description: 2P04 , 2P08 , 2P13 , 2P97 , 3P03 , 3P04 , 3P12 and 3P13",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,90,MATH 2P92,or,,1,Dataset: maths Course: MATH 2P92 - or Description: 2P94 two credits from,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,91,MATH 3P06,",",,1,"Dataset: maths Course: MATH 3P06 - , Description: 3P08 , 3P09 , 3P60 , 3P72 , 3P95 , 3P96 , 3P97 , 3P98 , 3P99 (see program notes 3 and 5 two and one-half credits from",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,92,MATH 4F90,",",,1,"Dataset: maths Course: MATH 4F90 - , Description: 4P03 , 4P06 , 4P09 , 4P11 , 4P13 , 4P71 , 4P92 (see program note 5 ) Concentration in Statistics The Concentration in Statistics program gives a student the opportunity to prepare for advanced study of statistics. Mathematical statistics theory and practical applications of statistical inferences, statistical models, stochastic models, experimental design, sampling and other methods. Development of the student's abilities in logical reasoning, creative thinking, problem solving, case studies and computation skills. Application of statistical knowledge to many areas, such as actuarial science, biological science, business, economics, education, engineering, agriculture and public health. After graduation, students can advance to graduate studies, or find jobs with employers such as Statistics Canada, hospitals, financial institutions,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,93,MATH 4F90,",",,2,insurance companies and various business. Students may earn a Concentration in Statistics by successfully completing the following courses as part of the academic work leading to a BSc (Honours) in Mathematics and Statistics:,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,94,MATH 2P03,",",,1,"Dataset: maths Course: MATH 2P03 - , Description: 2P12 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,95,STAT 2P81,",",,1,"Dataset: maths Course: STAT 2P81 - , Description: 2P82 , 3P81 , 3P82 , 3P85 , 3P86 , 4P81 , 4P82 , 4P84 and 4P85 Minor Program Minor in Mathematics Students in other disciplines may obtain a Minor in Mathematics within their degree program by completing the following courses with a minimum 60 percent average: MATH 1P01 or 1P05",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,96,MATH 1P02,or,,1,Dataset: maths Course: MATH 1P02 - or Description: 1P06,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,97,MATH 1P11,or,,1,Dataset: maths Course: MATH 1P11 - or Description: 1P12,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,98,MATH 1P40,or,,1,Dataset: maths Course: MATH 1P40 - or Description: 1P66 one credit from,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,99,MATH 2P03,",",,1,"Dataset: maths Course: MATH 2P03 - , Description: 2P08 , 2P12 , 2P40 ,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,100,STAT 2P81,",",,1,"Dataset: maths Course: STAT 2P81 - , Description: 2P82 one MATH or STAT credit numbered 2 (alpha) 00 or above one MATH or STAT credit numbered 3 (alpha) 00 or above Minor in Statistics Students in other disciplines may obtain a Minor in Statistics within their degree program by completing the following courses with a minimum 60 percent average: MATH 1P01 or 1P05",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,101,MATH 1P02,or,,1,Dataset: maths Course: MATH 1P02 - or Description: 1P06,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,102,MATH 1P11,or,,1,Dataset: maths Course: MATH 1P11 - or Description: 1P12,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,103,STAT 2P81,",",,1,"Dataset: maths Course: STAT 2P81 - , Description: 2P82 , 3P81 , 3P82 , 3P86 Notes: any of",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
